node_id,key,val
915,movement,12
918,movement,12
919,movement,12
920,movement,12
921,movement,12
923,movement,12
924,movement,12
930,movement,12
933,movement,12
934,movement,12
935,movement,12
936,movement,12
937,movement,12
938,movement,12
941,movement,12
942,movement,12
946,movement,12
947,movement,12
949,movement,12
953,movement,12
954,movement,12
957,movement,12
961,movement,12
963,movement,12
965,movement,12
966,movement,12
972,movement,12
973,movement,12
974,movement,12
976,movement,12
978,movement,12
979,movement,12
981,movement,12
984,movement,12
985,movement,12
986,movement,12
987,movement,12
996,movement,12
1000,movement,12
1004,movement,12
1005,movement,12
1007,movement,12
1009,movement,12
1010,movement,12
1012,movement,12
1013,movement,12
1014,movement,12
1016,movement,12
1019,movement,12
1021,movement,12
1023,movement,12
1027,movement,12
1028,movement,12
1029,movement,12
731,composer,str value
734,composer,str value
738,composer,str value
741,composer,str value
742,composer,str value
744,composer,str value
745,composer,str value
747,composer,str value
748,composer,str value
750,composer,str value
752,composer,str value
753,composer,str value
754,composer,str value
755,composer,str value
756,composer,str value
757,composer,str value
758,composer,str value
759,composer,str value
761,composer,str value
764,composer,str value
765,composer,str value
766,composer,str value
767,composer,str value
769,composer,str value
770,composer,str value
771,composer,str value
772,composer,str value
777,composer,str value
779,composer,str value
781,composer,str value
782,composer,str value
783,composer,str value
784,composer,str value
785,composer,str value
789,composer,str value
790,composer,str value
791,composer,str value
792,composer,str value
793,composer,str value
794,composer,str value
797,composer,str value
798,composer,str value
800,composer,str value
801,composer,str value
802,composer,str value
804,composer,str value
805,composer,str value
806,composer,str value
815,composer,str value
819,composer,str value
822,composer,str value
825,composer,str value
826,composer,str value
827,composer,str value
830,composer,str value
831,composer,str value
834,composer,str value
839,composer,str value
841,composer,str value
845,composer,str value
846,composer,str value
850,composer,str value
852,composer,str value
855,composer,str value
863,composer,str value
864,composer,str value
865,composer,str value
866,composer,str value
867,composer,str value
869,composer,str value
874,composer,str value
875,composer,str value
878,composer,str value
879,composer,str value
880,composer,str value
881,composer,str value
882,composer,str value
883,composer,str value
885,composer,str value
889,composer,str value
892,composer,str value
893,composer,str value
894,composer,str value
895,composer,str value
900,composer,str value
901,composer,str value
904,composer,str value
906,composer,str value
907,composer,str value
908,composer,str value
909,composer,str value
911,composer,str value
914,composer,str value
915,composer,str value
918,composer,str value
919,composer,str value
920,composer,str value
925,composer,str value
927,composer,str value
928,composer,str value
929,composer,str value
930,composer,str value
932,composer,str value
934,composer,str value
939,composer,str value
941,composer,str value
945,composer,str value
949,composer,str value
951,composer,str value
953,composer,str value
954,composer,str value
955,composer,str value
957,composer,str value
958,composer,str value
959,composer,str value
961,composer,str value
965,composer,str value
967,composer,str value
968,composer,str value
969,composer,str value
970,composer,str value
971,composer,str value
973,composer,str value
977,composer,str value
982,composer,str value
985,composer,str value
986,composer,str value
987,composer,str value
989,composer,str value
990,composer,str value
992,composer,str value
993,composer,str value
994,composer,str value
995,composer,str value
999,composer,str value
1006,composer,str value
1012,composer,str value
1013,composer,str value
1018,composer,str value
1024,composer,str value
1028,composer,str value
1029,composer,str value
731,performer,str value
733,performer,str value
737,performer,str value
743,performer,str value
744,performer,str value
745,performer,str value
748,performer,str value
757,performer,str value
758,performer,str value
759,performer,str value
761,performer,str value
764,performer,str value
765,performer,str value
766,performer,str value
772,performer,str value
773,performer,str value
774,performer,str value
776,performer,str value
778,performer,str value
780,performer,str value
784,performer,str value
785,performer,str value
787,performer,str value
788,performer,str value
791,performer,str value
793,performer,str value
794,performer,str value
795,performer,str value
797,performer,str value
798,performer,str value
803,performer,str value
804,performer,str value
805,performer,str value
807,performer,str value
808,performer,str value
810,performer,str value
813,performer,str value
814,performer,str value
815,performer,str value
816,performer,str value
818,performer,str value
819,performer,str value
820,performer,str value
821,performer,str value
823,performer,str value
824,performer,str value
825,performer,str value
826,performer,str value
827,performer,str value
828,performer,str value
829,performer,str value
836,performer,str value
837,performer,str value
838,performer,str value
839,performer,str value
846,performer,str value
847,performer,str value
849,performer,str value
850,performer,str value
851,performer,str value
852,performer,str value
854,performer,str value
856,performer,str value
859,performer,str value
861,performer,str value
863,performer,str value
864,performer,str value
865,performer,str value
866,performer,str value
868,performer,str value
870,performer,str value
874,performer,str value
875,performer,str value
877,performer,str value
882,performer,str value
884,performer,str value
889,performer,str value
891,performer,str value
892,performer,str value
894,performer,str value
895,performer,str value
896,performer,str value
897,performer,str value
898,performer,str value
900,performer,str value
901,performer,str value
902,performer,str value
903,performer,str value
906,performer,str value
910,performer,str value
911,performer,str value
912,performer,str value
916,performer,str value
917,performer,str value
919,performer,str value
920,performer,str value
921,performer,str value
922,performer,str value
925,performer,str value
926,performer,str value
927,performer,str value
928,performer,str value
931,performer,str value
933,performer,str value
939,performer,str value
940,performer,str value
941,performer,str value
942,performer,str value
944,performer,str value
945,performer,str value
946,performer,str value
947,performer,str value
949,performer,str value
951,performer,str value
952,performer,str value
955,performer,str value
959,performer,str value
963,performer,str value
964,performer,str value
966,performer,str value
968,performer,str value
969,performer,str value
971,performer,str value
972,performer,str value
974,performer,str value
976,performer,str value
978,performer,str value
979,performer,str value
981,performer,str value
982,performer,str value
984,performer,str value
985,performer,str value
986,performer,str value
988,performer,str value
989,performer,str value
991,performer,str value
992,performer,str value
993,performer,str value
995,performer,str value
997,performer,str value
999,performer,str value
1002,performer,str value
1003,performer,str value
1005,performer,str value
1008,performer,str value
1009,performer,str value
1010,performer,str value
1011,performer,str value
1012,performer,str value
1014,performer,str value
1018,performer,str value
1020,performer,str value
1023,performer,str value
1025,performer,str value
1031,title,str value
1032,title,str value
1033,title,str value
1034,title,str value
1035,title,str value
1036,title,str value
1037,title,str value
1038,title,str value
1039,title,str value
1040,title,str value
1041,title,str value
1042,title,str value
1043,title,str value
1044,title,str value
1045,title,str value
1046,title,str value
1047,title,str value
1048,title,str value
1049,title,str value
1050,title,str value
1051,title,str value
1052,title,str value
1053,title,str value
1054,title,str value
1055,title,str value
1056,title,str value
1057,title,str value
1058,title,str value
1059,title,str value
1060,title,str value
1061,title,str value
1062,title,str value
1063,title,str value
1064,title,str value
1065,title,str value
1066,title,str value
1067,title,str value
1068,title,str value
1069,title,str value
1070,title,str value
1071,title,str value
1072,title,str value
1073,title,str value
1074,title,str value
1075,title,str value
1076,title,str value
1077,title,str value
1078,title,str value
1079,title,str value
1080,title,str value
1081,title,str value
1082,title,str value
1083,title,str value
1084,title,str value
1085,title,str value
1086,title,str value
1087,title,str value
1088,title,str value
1089,title,str value
1090,title,str value
1091,title,str value
1092,title,str value
1093,title,str value
1094,title,str value
1095,title,str value
1096,title,str value
1097,title,str value
1098,title,str value
1099,title,str value
1100,title,str value
1101,title,str value
1102,title,str value
1103,title,str value
1104,title,str value
1105,title,str value
1106,title,str value
1107,title,str value
1108,title,str value
1109,title,str value
1111,title,str value
1112,title,str value
1113,title,str value
1114,title,str value
1115,title,str value
1116,title,str value
1117,title,str value
1118,title,str value
1119,title,str value
1120,title,str value
1121,title,str value
1122,title,str value
1123,title,str value
1124,title,str value
1125,title,str value
1126,title,str value
1127,title,str value
1128,title,str value
1129,title,str value
1130,title,str value
1131,title,str value
1132,title,str value
1133,title,str value
1134,title,str value
1135,title,str value
1136,title,str value
1137,title,str value
1138,title,str value
1139,title,str value
1140,title,str value
1141,title,str value
1142,title,str value
1143,title,str value
1144,title,str value
1145,title,str value
1146,title,str value
1147,title,str value
1148,title,str value
1149,title,str value
1150,title,str value
1151,title,str value
1152,title,str value
1153,title,str value
